t,o
2018-08-18,"{'1d_1w': 0.0302192719725167, '1m_3m': 0.080410262214243, '1w_1m': 0.0510398502349604, '1y_2y': 0.11766804637329, '24h': 0.00638716661358284, '2y_3y': 0.0496552629554403, '3m_6m': 0.126393226644892, '3y_5y': 0.113834941762279, '5y_7y': 0.0466971337645314, '6m_12m': 0.241725581680645, '7y_10y': 0.1359675740936, 'more_10y': 0}"
2018-08-19,"{'1d_1w': 0.0298706380460552, '1m_3m': 0.0809431863700837, '1w_1m': 0.0508749385762195, '1y_2y': 0.118246916499551, '24h': 0.00642487882764996, '2y_3y': 0.0499977037660697, '3m_6m': 0.125370748265003, '3y_5y': 0.113456214297937, '5y_7y': 0.0467589083574876, '6m_12m': 0.24206145733486, '7y_10y': 0.135992728145984, 'more_10y': 0}"
2018-08-20,"{'1d_1w': 0.0257525708007858, '1m_3m': 0.0803767260361344, '1w_1m': 0.0518350238771077, '1y_2y': 0.118999504068171, '24h': 0.0100211271278934, '2y_3y': 0.0499225091783866, '3m_6m': 0.125100863148763, '3y_5y': 0.113257554164404, '5y_7y': 0.0468190130164388, '6m_12m': 0.241912261977481, '7y_10y': 0.136001165274411, 'more_10y': 0}"
2018-08-21,"{'1d_1w': 0.0226656013183942, '1m_3m': 0.0787963371963003, '1w_1m': 0.0522953611096573, '1y_2y': 0.119381591442883, '24h': 0.0141953669986149, '2y_3y': 0.0501890570951664, '3m_6m': 0.11895670135159, '3y_5y': 0.112877999362694, '5y_7y': 0.0468352761762474, '6m_12m': 0.247793100245575, '7y_10y': 0.13601192655341, 'more_10y': 0}"
2018-08-22,"{'1d_1w': 0.0229003359047774, '1m_3m': 0.0778676040141132, '1w_1m': 0.0534579647238199, '1y_2y': 0.120560739931722, '24h': 0.0134940135020598, '2y_3y': 0.0501876004302889, '3m_6m': 0.119180945044072, '3y_5y': 0.112404834647332, '5y_7y': 0.0468555369703408, '6m_12m': 0.247054204562074, '7y_10y': 0.136034539315042, 'more_10y': 0}"
2018-08-23,"{'1d_1w': 0.0251884605413514, '1m_3m': 0.0789265725691032, '1w_1m': 0.0530703890660642, '1y_2y': 0.121983031839255, '24h': 0.0110776689289424, '2y_3y': 0.0497634396667352, '3m_6m': 0.116968121794864, '3y_5y': 0.112327171238725, '5y_7y': 0.0468504924236305, '6m_12m': 0.247797329483915, '7y_10y': 0.136045641674748, 'more_10y': 0}"
2018-08-24,"{'1d_1w': 0.0253499455507348, '1m_3m': 0.0797446351310463, '1w_1m': 0.0538373811098418, '1y_2y': 0.122336600447351, '24h': 0.00964635399107822, '2y_3y': 0.049531959466523, '3m_6m': 0.116590506998746, '3y_5y': 0.112590973224867, '5y_7y': 0.0468497867158535, '6m_12m': 0.247464559912418, '7y_10y': 0.136055616856911, 'more_10y': 0}"
2018-08-25,"{'1d_1w': 0.0281047791431474, '1m_3m': 0.0803321385343458, '1w_1m': 0.0525750267519681, '1y_2y': 0.122944438980049, '24h': 0.00830951396010505, '2y_3y': 0.0494419136803897, '3m_6m': 0.115799417308949, '3y_5y': 0.111975802868932, '5y_7y': 0.0468686316779383, '6m_12m': 0.247587809853155, '7y_10y': 0.136058846810981, 'more_10y': 0}"
2018-08-26,"{'1d_1w': 0.0303172261856033, '1m_3m': 0.0811759125318186, '1w_1m': 0.0518011412177174, '1y_2y': 0.123378567711233, '24h': 0.00622111247479927, '2y_3y': 0.0492710868913841, '3m_6m': 0.115334749454611, '3y_5y': 0.111766126950041, '5y_7y': 0.0468862999594327, '6m_12m': 0.247789736736775, '7y_10y': 0.136056359667336, 'more_10y': 0}"
2018-08-27,"{'1d_1w': 0.0261000403761734, '1m_3m': 0.0796336873315213, '1w_1m': 0.0514192420625984, '1y_2y': 0.124449763257738, '24h': 0.01234613183293, '2y_3y': 0.0491736734234862, '3m_6m': 0.114288861790399, '3y_5y': 0.111202185241122, '5y_7y': 0.0468574178750715, '6m_12m': 0.248424425980512, '7y_10y': 0.136102890834597, 'more_10y': 0}"
2018-08-28,"{'1d_1w': 0.0246918293298303, '1m_3m': 0.0803172798779623, '1w_1m': 0.0511796930884372, '1y_2y': 0.125011689788023, '24h': 0.013180513548769, '2y_3y': 0.0491445763842793, '3m_6m': 0.113222951084808, '3y_5y': 0.110919156166001, '5y_7y': 0.0468074902374633, '6m_12m': 0.24941781623052, '7y_10y': 0.136105324456454, 'more_10y': 0}"
2018-08-29,"{'1d_1w': 0.0257726429084571, '1m_3m': 0.0806417297822909, '1w_1m': 0.0521375233392606, '1y_2y': 0.125823125203512, '24h': 0.0113301655976829, '2y_3y': 0.0490136092923425, '3m_6m': 0.112670376962833, '3y_5y': 0.110342510001825, '5y_7y': 0.0468739500676329, '6m_12m': 0.249277221036501, '7y_10y': 0.136115466169518, 'more_10y': 0}"
2018-08-30,"{'1d_1w': 0.0254204765790433, '1m_3m': 0.0809713534614234, '1w_1m': 0.0531722683504422, '1y_2y': 0.126426632029677, '24h': 0.0104957762170389, '2y_3y': 0.0489414035325196, '3m_6m': 0.112384149128059, '3y_5y': 0.1099786237444, '5y_7y': 0.0468454799604634, '6m_12m': 0.24924460293695, '7y_10y': 0.136117554609332, 'more_10y': 0}"
2018-08-31,"{'1d_1w': 0.0262731459601338, '1m_3m': 0.0814913330550363, '1w_1m': 0.0527372774982092, '1y_2y': 0.126937597379837, '24h': 0.00996434484537379, '2y_3y': 0.0489692608967692, '3m_6m': 0.111550943434662, '3y_5y': 0.11010555053128, '5y_7y': 0.0468383644664135, '6m_12m': 0.249015123763225, '7y_10y': 0.136115378907034, 'more_10y': 0}"
2018-09-01,"{'1d_1w': 0.0280247404093759, '1m_3m': 0.083083149206602, '1w_1m': 0.0518823333137607, '1y_2y': 0.127408313210709, '24h': 0.00758091735625144, '2y_3y': 0.0489891268046697, '3m_6m': 0.108159595818847, '3y_5y': 0.110091015789932, '5y_7y': 0.0469264473191689, '6m_12m': 0.251728516921079, '7y_10y': 0.136124164771381, 'more_10y': 0}"
2018-09-02,"{'1d_1w': 0.0284388407238396, '1m_3m': 0.0839653471574951, '1w_1m': 0.0505977744394391, '1y_2y': 0.127904378757924, '24h': 0.00696198574062404, '2y_3y': 0.0488836226285192, '3m_6m': 0.108147624169915, '3y_5y': 0.110106524720607, '5y_7y': 0.0469839693555545, '6m_12m': 0.251863246102367, '7y_10y': 0.136145007300692, 'more_10y': 0}"
2018-09-03,"{'1d_1w': 0.0237482958472465, '1m_3m': 0.0827591473712286, '1w_1m': 0.052698607174282, '1y_2y': 0.128646037656885, '24h': 0.0100338088834799, '2y_3y': 0.048817084471518, '3m_6m': 0.108302877423472, '3y_5y': 0.109976684139979, '5y_7y': 0.0471807751920124, '6m_12m': 0.251684972597922, '7y_10y': 0.136150030514116, 'more_10y': 0}"
2018-09-04,"{'1d_1w': 0.0213567916569256, '1m_3m': 0.0819162733856007, '1w_1m': 0.0540792098101618, '1y_2y': 0.129236310147857, '24h': 0.0116130468700492, '2y_3y': 0.0488437781893566, '3m_6m': 0.10786282084764, '3y_5y': 0.109960783724118, '5y_7y': 0.0471947840013002, '6m_12m': 0.251765911014351, '7y_10y': 0.136168611778057, 'more_10y': 0}"
2018-09-05,"{'1d_1w': 0.0211455141042514, '1m_3m': 0.0812931710129123, '1w_1m': 0.0548507583452787, '1y_2y': 0.130026718874723, '24h': 0.0115596715116328, '2y_3y': 0.0487247230911731, '3m_6m': 0.103255911011501, '3y_5y': 0.109995498794655, '5y_7y': 0.0472286833301028, '6m_12m': 0.2557285971246, '7y_10y': 0.136189074384958, 'more_10y': 0}"
2018-09-06,"{'1d_1w': 0.0212472621364641, '1m_3m': 0.0800738832519863, '1w_1m': 0.0542585678809404, '1y_2y': 0.130618979232643, '24h': 0.0133225390527739, '2y_3y': 0.0488648956006501, '3m_6m': 0.10308045017495, '3y_5y': 0.109992677722897, '5y_7y': 0.0472465516699996, '6m_12m': 0.255100374276024, '7y_10y': 0.136192140768816, 'more_10y': 0}"
2018-09-07,"{'1d_1w': 0.0230555799894634, '1m_3m': 0.0811476650059494, '1w_1m': 0.0525599705193456, '1y_2y': 0.131199472821617, '24h': 0.0122139071322764, '2y_3y': 0.0488019963696959, '3m_6m': 0.102092643534482, '3y_5y': 0.110045645964372, '5y_7y': 0.0472145946713305, '6m_12m': 0.255396482797791, '7y_10y': 0.136270363146614, 'more_10y': 0}"
2018-09-08,"{'1d_1w': 0.0280103770954129, '1m_3m': 0.0821024668206426, '1w_1m': 0.0513245495320383, '1y_2y': 0.131748835575977, '24h': 0.00677963654346078, '2y_3y': 0.0487269038434364, '3m_6m': 0.102131346718521, '3y_5y': 0.110217296631672, '5y_7y': 0.0472120243529557, '6m_12m': 0.255472939384877, '7y_10y': 0.136271945636266, 'more_10y': 0}"
2018-09-09,"{'1d_1w': 0.0264238500459177, '1m_3m': 0.0817774528294821, '1w_1m': 0.0508346227915767, '1y_2y': 0.132151324024405, '24h': 0.00860531275982853, '2y_3y': 0.04838694592822, '3m_6m': 0.101066168059899, '3y_5y': 0.110528966028375, '5y_7y': 0.0471908290786581, '6m_12m': 0.256757578743353, '7y_10y': 0.136275272043622, 'more_10y': 0}"
2018-09-10,"{'1d_1w': 0.0238692703949411, '1m_3m': 0.0817416478075009, '1w_1m': 0.0508150501912431, '1y_2y': 0.132430588362946, '24h': 0.0115818213592385, '2y_3y': 0.0483245881480484, '3m_6m': 0.100413047284894, '3y_5y': 0.110386165190881, '5y_7y': 0.0472791804173968, '6m_12m': 0.256862917486695, '7y_10y': 0.136294045853568, 'more_10y': 0}"
2018-09-11,"{'1d_1w': 0.0238164360416908, '1m_3m': 0.0796214243783383, '1w_1m': 0.0524079274839314, '1y_2y': 0.133620063348089, '24h': 0.0112573218079204, '2y_3y': 0.0482410789427068, '3m_6m': 0.101551462817016, '3y_5y': 0.110214218651952, '5y_7y': 0.0474302777029481, '6m_12m': 0.255528427941027, '7y_10y': 0.136309683553006, 'more_10y': 0}"
2018-09-12,"{'1d_1w': 0.0245829559272901, '1m_3m': 0.0799328711969327, '1w_1m': 0.0525360025888507, '1y_2y': 0.134161806174547, '24h': 0.0109312219719633, '2y_3y': 0.0482443870263088, '3m_6m': 0.0996157449049998, '3y_5y': 0.110176451967708, '5y_7y': 0.0474711724912586, '6m_12m': 0.256030057299524, '7y_10y': 0.136315651323227, 'more_10y': 0}"
2018-09-13,"{'1d_1w': 0.0253094374945315, '1m_3m': 0.0798583161248715, '1w_1m': 0.0506621108745021, '1y_2y': 0.134238470593451, '24h': 0.0152780799759886, '2y_3y': 0.0482549318518972, '3m_6m': 0.0998818325406542, '3y_5y': 0.110184204075487, '5y_7y': 0.0474572680695617, '6m_12m': 0.252650584484698, '7y_10y': 0.136223086966615, 'more_10y': 0}"
2018-09-14,"{'1d_1w': 0.0297766983688849, '1m_3m': 0.0810517411037236, '1w_1m': 0.050969629756802, '1y_2y': 0.13495871384994, '24h': 0.00942944261443273, '2y_3y': 0.0482833829378006, '3m_6m': 0.0990943222923344, '3y_5y': 0.11020017217342, '5y_7y': 0.0474479607690394, '6m_12m': 0.252549994637918, '7y_10y': 0.136236264708197, 'more_10y': 0}"
2018-09-15,"{'1d_1w': 0.0326310773989229, '1m_3m': 0.0814076193852555, '1w_1m': 0.0503112489446008, '1y_2y': 0.135899263345443, '24h': 0.00635392898846413, '2y_3y': 0.0482901722577028, '3m_6m': 0.0986975025159442, '3y_5y': 0.110187272374313, '5y_7y': 0.047455796349464, '6m_12m': 0.252529207043302, '7y_10y': 0.136235234778993, 'more_10y': 0}"
2018-09-16,"{'1d_1w': 0.0320199534585096, '1m_3m': 0.0829287903190432, '1w_1m': 0.0497784295437443, '1y_2y': 0.136300659756218, '24h': 0.00557711993954983, '2y_3y': 0.0482586256940532, '3m_6m': 0.0984611673393496, '3y_5y': 0.11012485966888, '5y_7y': 0.0475223250534304, '6m_12m': 0.252778132925286, '7y_10y': 0.136248259852961, 'more_10y': 0}"
2018-09-17,"{'1d_1w': 0.0269005903254028, '1m_3m': 0.0820534938625698, '1w_1m': 0.0518788962480398, '1y_2y': 0.136596350665158, '24h': 0.00924283385001015, '2y_3y': 0.0483270061006959, '3m_6m': 0.0983082697616878, '3y_5y': 0.110086262318572, '5y_7y': 0.0475132566486567, '6m_12m': 0.252809875885611, '7y_10y': 0.136281488048401, 'more_10y': 0}"
2018-09-18,"{'1d_1w': 0.0250963108588338, '1m_3m': 0.0811321911193373, '1w_1m': 0.0538821670342494, '1y_2y': 0.13704716512787, '24h': 0.00947051540801654, '2y_3y': 0.0483757658165835, '3m_6m': 0.098092424774779, '3y_5y': 0.109996782921764, '5y_7y': 0.0475729824032473, '6m_12m': 0.253028512102753, '7y_10y': 0.136303506319608, 'more_10y': 0}"
2018-09-19,"{'1d_1w': 0.0236741176536723, '1m_3m': 0.080763376023877, '1w_1m': 0.0554684438272044, '1y_2y': 0.137402281342613, '24h': 0.00921819716591702, '2y_3y': 0.0484212047395558, '3m_6m': 0.098427061836367, '3y_5y': 0.109966557098741, '5y_7y': 0.0475753853699808, '6m_12m': 0.252766452123667, '7y_10y': 0.136315246894622, 'more_10y': 0}"
2018-09-20,"{'1d_1w': 0.0175051765195551, '1m_3m': 0.0816700678284999, '1w_1m': 0.0600396645339855, '1y_2y': 0.137918147230307, '24h': 0.00992026649568083, '2y_3y': 0.0484191006401377, '3m_6m': 0.098769571957661, '3y_5y': 0.109960923420801, '5y_7y': 0.0475799933270068, '6m_12m': 0.251895765445609, '7y_10y': 0.136319646863684, 'more_10y': 0}"
2018-09-21,"{'1d_1w': 0.0177702503226828, '1m_3m': 0.0828186993405461, '1w_1m': 0.0563712893625865, '1y_2y': 0.138475479781222, '24h': 0.0135749371955203, '2y_3y': 0.0484145410176073, '3m_6m': 0.0981367483361409, '3y_5y': 0.109840760209969, '5y_7y': 0.0476819782446416, '6m_12m': 0.250578804547148, '7y_10y': 0.13633483607937, 'more_10y': 0}"
2018-09-22,"{'1d_1w': 0.0242793757629758, '1m_3m': 0.0832234999343017, '1w_1m': 0.0548440534391914, '1y_2y': 0.13895471557046, '24h': 0.00799755776292041, '2y_3y': 0.0484366598502904, '3m_6m': 0.0975177020036215, '3y_5y': 0.109705602827707, '5y_7y': 0.0478578059962739, '6m_12m': 0.250839334715506, '7y_10y': 0.136342016761982, 'more_10y': 0}"
2018-09-23,"{'1d_1w': 0.0266750376540597, '1m_3m': 0.0833948129732564, '1w_1m': 0.0541750781716724, '1y_2y': 0.138970267071945, '24h': 0.0058455263626139, '2y_3y': 0.0484432157774262, '3m_6m': 0.0965276415698861, '3y_5y': 0.109687132732933, '5y_7y': 0.0479047138354501, '6m_12m': 0.252030173103886, '7y_10y': 0.136344725553842, 'more_10y': 0}"
2018-09-24,"{'1d_1w': 0.0235034936642613, '1m_3m': 0.0843230202473919, '1w_1m': 0.0537598891496192, '1y_2y': 0.139021354188303, '24h': 0.00855455853857781, '2y_3y': 0.0484742550432605, '3m_6m': 0.0959446997748515, '3y_5y': 0.109504378653868, '5y_7y': 0.0480736860452501, '6m_12m': 0.252494558635364, '7y_10y': 0.136344431045503, 'more_10y': 0}"
2018-09-25,"{'1d_1w': 0.0208109222160273, '1m_3m': 0.0813179922788531, '1w_1m': 0.0531762096467235, '1y_2y': 0.139344599558836, '24h': 0.0135580783197513, '2y_3y': 0.0483732792485971, '3m_6m': 0.0979390472141605, '3y_5y': 0.109352893662096, '5y_7y': 0.0481391450240152, '6m_12m': 0.251578250699331, '7y_10y': 0.136407907322531, 'more_10y': 0}"
2018-09-26,"{'1d_1w': 0.0238504288126828, '1m_3m': 0.0824568844224699, '1w_1m': 0.0520261573849053, '1y_2y': 0.139935954644287, '24h': 0.0102571244012031, '2y_3y': 0.048390566033126, '3m_6m': 0.0968749678049446, '3y_5y': 0.109329899358297, '5y_7y': 0.0481573002088131, '6m_12m': 0.252296526544981, '7y_10y': 0.136422515743514, 'more_10y': 0}"
2018-09-27,"{'1d_1w': 0.022093937175081, '1m_3m': 0.0839119993505115, '1w_1m': 0.0510208703119192, '1y_2y': 0.14026530938273, '24h': 0.0116906507078055, '2y_3y': 0.048380727140603, '3m_6m': 0.0965127748110019, '3y_5y': 0.109308404109633, '5y_7y': 0.0481804945659857, '6m_12m': 0.252209364561303, '7y_10y': 0.136423793415759, 'more_10y': 0}"
2018-09-28,"{'1d_1w': 0.0212935791915814, '1m_3m': 0.0847503472189647, '1w_1m': 0.0509065588532098, '1y_2y': 0.139980056476528, '24h': 0.0132033484313292, '2y_3y': 0.0483757530869072, '3m_6m': 0.0958396339494869, '3y_5y': 0.109092969072966, '5y_7y': 0.0483814925596321, '6m_12m': 0.251741034777772, '7y_10y': 0.136433552100341, 'more_10y': 0}"
2018-09-29,"{'1d_1w': 0.0263454522702212, '1m_3m': 0.0807707606339124, '1w_1m': 0.0508300066497569, '1y_2y': 0.140172808961411, '24h': 0.00748161208574498, '2y_3y': 0.0483752120658355, '3m_6m': 0.100338701892515, '3y_5y': 0.10910305789945, '5y_7y': 0.0483744856262575, '6m_12m': 0.251765203482999, '7y_10y': 0.13644102433454, 'more_10y': 0}"
2018-09-30,"{'1d_1w': 0.0267047131856164, '1m_3m': 0.0807115383040206, '1w_1m': 0.0501306396703186, '1y_2y': 0.14029202516272, '24h': 0.0074541351475976, '2y_3y': 0.0482602932561211, '3m_6m': 0.100683632513227, '3y_5y': 0.108882172577988, '5y_7y': 0.0485947684576169, '6m_12m': 0.251818069505531, '7y_10y': 0.136466338319076, 'more_10y': 0}"
2018-10-01,"{'1d_1w': 0.0243317935813963, '1m_3m': 0.079042718219852, '1w_1m': 0.049816001828707, '1y_2y': 0.140396197770892, '24h': 0.0114995985719232, '2y_3y': 0.0481964145205297, '3m_6m': 0.101253198929256, '3y_5y': 0.108926891624909, '5y_7y': 0.0485784689746065, '6m_12m': 0.251468064485815, '7y_10y': 0.136488977783042, 'more_10y': 0}"
2018-10-02,"{'1d_1w': 0.0228654402874931, '1m_3m': 0.0780746348061217, '1w_1m': 0.0522838914032318, '1y_2y': 0.140648252609902, '24h': 0.0120826721560331, '2y_3y': 0.0481626771026891, '3m_6m': 0.100983108476596, '3y_5y': 0.10888729009655, '5y_7y': 0.048584888099631, '6m_12m': 0.250917860902575, '7y_10y': 0.136507610515768, 'more_10y': 0}"
2018-10-03,"{'1d_1w': 0.0249826517250979, '1m_3m': 0.0781455038287754, '1w_1m': 0.0508201162804449, '1y_2y': 0.140992995887354, '24h': 0.011702336718416, '2y_3y': 0.0481843570570994, '3m_6m': 0.100666458275266, '3y_5y': 0.108833700968638, '5y_7y': 0.048617625931779, '6m_12m': 0.250543291814104, '7y_10y': 0.136509288144918, 'more_10y': 0}"
2018-10-04,"{'1d_1w': 0.0250932620089385, '1m_3m': 0.0770052264504813, '1w_1m': 0.0509555622181969, '1y_2y': 0.140846750000356, '24h': 0.0113905822633759, '2y_3y': 0.0485722415082804, '3m_6m': 0.101696680188439, '3y_5y': 0.108774991476518, '5y_7y': 0.0486829346861629, '6m_12m': 0.250464458515701, '7y_10y': 0.136515637496748, 'more_10y': 0}"
2018-10-05,"{'1d_1w': 0.0235471591851012, '1m_3m': 0.0779461662535232, '1w_1m': 0.0534500518371688, '1y_2y': 0.140998710327197, '24h': 0.00976933241479878, '2y_3y': 0.04854943883707, '3m_6m': 0.100737693911701, '3y_5y': 0.108823521224764, '5y_7y': 0.0485894095091993, '6m_12m': 0.250982589959611, '7y_10y': 0.136604253510163, 'more_10y': 0}"
2018-10-06,"{'1d_1w': 0.0255432270335447, '1m_3m': 0.0785002825956216, '1w_1m': 0.0532207294019759, '1y_2y': 0.141481797165674, '24h': 0.00770353970842803, '2y_3y': 0.0468425556849977, '3m_6m': 0.0999848838494454, '3y_5y': 0.110437814355207, '5y_7y': 0.0486818945972671, '6m_12m': 0.250993071534979, '7y_10y': 0.136608531194188, 'more_10y': 0}"
2018-10-07,"{'1d_1w': 0.0266589812727353, '1m_3m': 0.0796169542804361, '1w_1m': 0.052330228092262, '1y_2y': 0.141770980719007, '24h': 0.00598095220708663, '2y_3y': 0.0468554148170999, '3m_6m': 0.099281233589495, '3y_5y': 0.110479632890194, '5y_7y': 0.0486764162638108, '6m_12m': 0.251725459553326, '7y_10y': 0.136622073607373, 'more_10y': 0}"
2018-10-08,"{'1d_1w': 0.0222720822264043, '1m_3m': 0.078460448209894, '1w_1m': 0.0533225324020174, '1y_2y': 0.142003291090163, '24h': 0.0100450798373961, '2y_3y': 0.0468493799358925, '3m_6m': 0.0996614355942162, '3y_5y': 0.110294099103434, '5y_7y': 0.0487983201838253, '6m_12m': 0.251659370096105, '7y_10y': 0.136632288776526, 'more_10y': 0}"
2018-10-09,"{'1d_1w': 0.0211460134988452, '1m_3m': 0.0780083531697833, '1w_1m': 0.0536189676510365, '1y_2y': 0.142632225051782, '24h': 0.0110137032046181, '2y_3y': 0.04679361394878, '3m_6m': 0.0993757795625578, '3y_5y': 0.110333092189161, '5y_7y': 0.0487801564804422, '6m_12m': 0.251662640830898, '7y_10y': 0.136633782024952, 'more_10y': 0}"
2018-10-10,"{'1d_1w': 0.0205884826768496, '1m_3m': 0.0774766017466462, '1w_1m': 0.0526767057640951, '1y_2y': 0.143602640168575, '24h': 0.0131439846441084, '2y_3y': 0.0467732288665653, '3m_6m': 0.0994682319005125, '3y_5y': 0.110348953311053, '5y_7y': 0.0487742489125362, '6m_12m': 0.250505296968615, '7y_10y': 0.136639952827149, 'more_10y': 0}"
2018-10-11,"{'1d_1w': 0.0205863043134903, '1m_3m': 0.07841695275036, '1w_1m': 0.0514895747508598, '1y_2y': 0.143762045777082, '24h': 0.0144374826826154, '2y_3y': 0.046994875896283, '3m_6m': 0.0996735002124771, '3y_5y': 0.110378668854795, '5y_7y': 0.0487564451572526, '6m_12m': 0.248848545031648, '7y_10y': 0.136653932551761, 'more_10y': 0}"
2018-10-12,"{'1d_1w': 0.0225555678117139, '1m_3m': 0.0788210302258861, '1w_1m': 0.0509783067414425, '1y_2y': 0.144173041364451, '24h': 0.0127395484883697, '2y_3y': 0.0468639206964638, '3m_6m': 0.0995026234516531, '3y_5y': 0.110531649462608, '5y_7y': 0.048750847796545, '6m_12m': 0.248417723723005, '7y_10y': 0.136664068375782, 'more_10y': 0}"
2018-10-13,"{'1d_1w': 0.0268204357411958, '1m_3m': 0.0846592335008836, '1w_1m': 0.0458123203338024, '1y_2y': 0.144289197675441, '24h': 0.00809504353273814, '2y_3y': 0.0470142821055869, '3m_6m': 0.0989715444042505, '3y_5y': 0.110506617748849, '5y_7y': 0.0486966759192703, '6m_12m': 0.248390727673988, '7y_10y': 0.136742249672036, 'more_10y': 0}"
2018-10-14,"{'1d_1w': 0.0274628382745685, '1m_3m': 0.0845846668374485, '1w_1m': 0.0456724691469355, '1y_2y': 0.144588036908191, '24h': 0.00779290129966634, '2y_3y': 0.0469159492386359, '3m_6m': 0.0986930212528433, '3y_5y': 0.110534294401159, '5y_7y': 0.0487271511918058, '6m_12m': 0.248245127906194, '7y_10y': 0.136781871988114, 'more_10y': 0}"
2018-10-15,"{'1d_1w': 0.0216924523862027, '1m_3m': 0.081182914138424, '1w_1m': 0.0456387944746192, '1y_2y': 0.145348238767049, '24h': 0.0176842439783856, '2y_3y': 0.0468757495537569, '3m_6m': 0.0983651862948362, '3y_5y': 0.110485261388702, '5y_7y': 0.0486442995887079, '6m_12m': 0.247211520322577, '7y_10y': 0.136869667747687, 'more_10y': 0}"
2018-10-16,"{'1d_1w': 0.0280317644167632, '1m_3m': 0.0800858891480851, '1w_1m': 0.0465592306853782, '1y_2y': 0.14601975735008, '24h': 0.01226612961849, '2y_3y': 0.0469452926517645, '3m_6m': 0.0983098626043081, '3y_5y': 0.11048664513204, '5y_7y': 0.0485196385639161, '6m_12m': 0.245768286016928, '7y_10y': 0.137005832615979, 'more_10y': 0}"
2018-10-17,"{'1d_1w': 0.0293806091183645, '1m_3m': 0.0793879940896403, '1w_1m': 0.0472074362560688, '1y_2y': 0.146725485578129, '24h': 0.0108776667282567, '2y_3y': 0.0470013670961044, '3m_6m': 0.0971833394030164, '3y_5y': 0.110471794232873, '5y_7y': 0.0484547646402021, '6m_12m': 0.246216446319241, '7y_10y': 0.137091425508208, 'more_10y': 0}"
2018-10-18,"{'1d_1w': 0.0270715171554593, '1m_3m': 0.0789492835158848, '1w_1m': 0.0476379368193781, '1y_2y': 0.147242484481265, '24h': 0.0132227717792977, '2y_3y': 0.0471812329633373, '3m_6m': 0.0966639229717123, '3y_5y': 0.110483067688705, '5y_7y': 0.0484538035299333, '6m_12m': 0.245978610274701, '7y_10y': 0.137113697956767, 'more_10y': 0}"
2018-10-19,"{'1d_1w': 0.0294460139891697, '1m_3m': 0.0782661002410519, '1w_1m': 0.0481003220684202, '1y_2y': 0.147737238821895, '24h': 0.0116729721622458, '2y_3y': 0.047066056655206, '3m_6m': 0.0964467446580675, '3y_5y': 0.110321764205316, '5y_7y': 0.048579967419605, '6m_12m': 0.245210809268701, '7y_10y': 0.137150339817888, 'more_10y': 0}"
2018-10-20,"{'1d_1w': 0.0337108418818667, '1m_3m': 0.0789755887626241, '1w_1m': 0.0479743505540605, '1y_2y': 0.148143933417946, '24h': 0.00947359383153761, '2y_3y': 0.0470318143619449, '3m_6m': 0.0960223075763371, '3y_5y': 0.110372754454828, '5y_7y': 0.0485829479262287, '6m_12m': 0.242545019642947, '7y_10y': 0.137165177069539, 'more_10y': 0}"
2018-10-21,"{'1d_1w': 0.0367858629707217, '1m_3m': 0.0798590473502369, '1w_1m': 0.0472276965491051, '1y_2y': 0.148316164989632, '24h': 0.00574175986736845, '2y_3y': 0.0471695122179877, '3m_6m': 0.0949292381905519, '3y_5y': 0.110219221115141, '5y_7y': 0.048694909370623, '6m_12m': 0.243866757095245, '7y_10y': 0.137188159929483, 'more_10y': 0}"
2018-10-22,"{'1d_1w': 0.0264893683049438, '1m_3m': 0.0794178879337607, '1w_1m': 0.0504852679032521, '1y_2y': 0.148719547685506, '24h': 0.0130812373586411, '2y_3y': 0.0471845258124928, '3m_6m': 0.0952597573059682, '3y_5y': 0.110243837245145, '5y_7y': 0.0487050251277711, '6m_12m': 0.243206186059491, '7y_10y': 0.137205689095799, 'more_10y': 0}"
2018-10-23,"{'1d_1w': 0.0276466219159599, '1m_3m': 0.0785480981934251, '1w_1m': 0.0509173365751637, '1y_2y': 0.151048422483605, '24h': 0.0126455920635444, '2y_3y': 0.0471864159506633, '3m_6m': 0.0949352369335193, '3y_5y': 0.110182113995004, '5y_7y': 0.0487368692243767, '6m_12m': 0.24092927475261, '7y_10y': 0.137222347930284, 'more_10y': 0}"
2018-10-24,"{'1d_1w': 0.0299692586801549, '1m_3m': 0.0775085687113892, '1w_1m': 0.0516165295945242, '1y_2y': 0.152847424714522, '24h': 0.010348150184664, '2y_3y': 0.0472915448697986, '3m_6m': 0.0949026687439922, '3y_5y': 0.11015852989916, '5y_7y': 0.0487424781349233, '6m_12m': 0.239361027160246, '7y_10y': 0.137252149460815, 'more_10y': 0}"
2018-10-25,"{'1d_1w': 0.026529238147694, '1m_3m': 0.078722155066912, '1w_1m': 0.0516086817544138, '1y_2y': 0.153885466077355, '24h': 0.0126495330001509, '2y_3y': 0.0474109847661516, '3m_6m': 0.0935318690500592, '3y_5y': 0.107547430157426, '5y_7y': 0.051341469705217, '6m_12m': 0.239490105462591, '7y_10y': 0.137281397131118, 'more_10y': 0}"
