t,ma128,ma14,ma200,ma25,ma40,ma60,ma9,ma90
2010-01-17,4440265681.695023,5342856994.380465,4387958262.844814,5038895030.758517,4759922130.224073,4604937185.482716,5488602649.965568,4501613888.988478
2010-01-18,4450501868.245286,5380334448.673777,4394509422.236983,5091304305.895864,4792677927.184916,4626774383.45661,5546900912.199609,4516172020.971073
2010-01-19,4460738054.795549,5417811902.967089,4401060581.629151,5143713581.03321,4825433724.145757,4648611581.430505,5605199174.43365,4530730152.95367
2010-01-20,4470974241.345812,5455289357.260401,4407611741.021319,5196122856.170556,4858189521.106598,4670448779.404399,5605199174.43365,4545288284.936266
2010-01-21,4481210427.896074,5492766811.553713,4414162900.413487,5248532131.307902,4890945318.067439,4692285977.378293,5605199174.43365,4559846416.918862
2010-01-22,4491446614.446338,5530244265.847025,4420714059.805656,5300941406.445249,4923701115.02828,4714123175.352187,5605199174.43365,4574404548.901458
2010-01-23,4501682800.996601,5567721720.140337,4427265219.1978245,5353350681.582595,4956456911.989122,4735960373.326081,5605199174.43365,4588962680.884054
2010-01-24,4511918987.546864,5605199174.433649,4433816378.589993,5374338055.98685,4989212708.949963,4757797571.299975,5605199174.43365,4603520812.866651
2010-01-25,4523469260.921302,5617213682.540398,4441208553.549633,5402053554.930883,5026173583.748166,4782438154.498777,5623888409.266369,4619947868.332519
2010-01-26,4535019534.29574,5629228190.647147,4448600728.509274,5429769053.874918,5063134458.54637,4807078737.697579,5642577644.09909,4636374923.798386
2010-01-27,4546569807.670178,5641242698.753896,4455992903.468914,5457484552.818952,5100095333.344572,4831719320.89638,5661266878.931809,4652801979.264254
2010-01-28,4558120081.044617,5653257206.860643,4463385078.428555,5485200051.762985,5137056208.142775,4856359904.095183,5679956113.76453,4669229034.730123
2010-01-29,4569670354.419056,5665271714.967392,4470777253.388196,5512915550.707019,5174017082.940977,4881000487.293985,5698645348.597249,4685656090.19599
2010-01-30,4581220627.793493,5677286223.074141,4478169428.347836,5540631049.651052,5210977957.73918,4905641070.492786,5717334583.429969,4702083145.661858
2010-01-31,4592770901.1679325,5689300731.18089,4485561603.307477,5568346548.595087,5247938832.537383,4930281653.691589,5736023818.26269,4718510201.127727
2010-02-01,4604321174.542371,5701315239.287638,4492953778.2671175,5596062047.539121,5284899707.335587,4954922236.890391,5754713053.095409,4734937256.593594
2010-02-02,4615871447.916809,5713329747.394387,4500345953.226758,5623777546.483155,5321860582.13379,4979562820.089192,5773402287.92813,4751364312.059462
2010-02-03,4627421721.291248,5725344255.501137,4507738128.1863985,5651493045.42719,5358821456.9319935,5004203403.287995,5773402287.92813,4767791367.525331
2010-02-04,4654891007.929238,5882904027.731793,4525318471.634712,5760713892.280612,5446723174.173563,5062804548.115708,5999806032.120875,4806858797.410472
2010-02-05,4682360294.567229,6040463799.962448,4542898815.083027,5848947364.729779,5534624891.415134,5121405692.943422,6226209776.31362,4845926227.295615
2010-02-06,4709829581.20522,6198023572.193103,4560479158.531341,5937180837.178946,5622526608.656705,5180006837.771136,6452613520.506364,4884993657.1807575
2010-02-07,4737298867.843211,6355583344.423759,4578059501.979655,6025414309.628113,5710428325.898275,5238607982.59885,6679017264.699108,4924061087.065901
2010-02-08,4764768154.481202,6501128608.547667,4595639845.427969,6113647782.07728,5778691355.181665,5297209127.426564,6905421008.891852,4963128516.951043
2010-02-09,4792237441.119193,6646673872.671573,4613220188.876284,6201881254.526446,5846954384.465054,5355810272.254278,7131824753.084597,5002195946.836185
2010-02-10,4819706727.757184,6792219136.79548,4630800532.324597,6290114726.975614,5915217413.748443,5414411417.081992,7358228497.27734,5041263376.721329
2010-02-11,4847176014.395174,6937764400.919387,4648380875.772911,6378348199.42478,5983480443.031832,5473012561.909705,7584632241.470084,5080330806.60647
2010-02-12,4874645301.033165,7083309665.043294,4665961219.221226,6466581671.873948,6051743472.315221,5531613706.73742,7811035985.662828,5119398236.491613
2010-02-13,4902114587.671156,7228854929.1672,4683541562.669539,6554815144.323114,6120006501.598609,5590214851.565134,7811035985.662828,5158465666.376756
2010-02-14,4953376975.722603,7591937120.499848,4716349491.022466,6764869296.009176,6264407455.405058,5699574612.741553,8149426761.32087,5231372173.8277025
2010-02-15,5004639363.77405,7955019311.832496,4749157419.375392,6974923447.695238,6408808409.211506,5808934373.9179735,8487817536.97891,5304278681.278649
2010-02-16,5055901751.825497,8318101503.165143,4781965347.728318,7184977599.381299,6553209363.017954,5918294135.094393,8826208312.636951,5377185188.729595
2010-02-17,5107164139.876944,8681183694.497791,4814773276.0812435,7395031751.067361,6697610316.824402,6027653896.270813,9164599088.294992,5450091696.180542
2010-02-18,5158426527.9283905,8898720621.706532,4847581204.43417,7605085902.753423,6842011270.63085,6137013657.447233,9502989863.953033,5522998203.631489
2010-02-19,5209688915.979837,9116257548.915272,4880389132.787096,7808411929.899706,6986412224.437299,6246373418.623653,9841380639.611076,5595904711.082436
2010-02-20,5260951304.031284,9333794476.124012,4913197061.140022,8011737957.04599,7117696069.241087,6355733179.800074,10179771415.269115,5668811218.533382
2010-02-21,5312213692.082731,9551331403.332754,4946004989.492948,8215063984.192273,7248979914.044876,6465092940.976493,10518162190.927158,5741717725.984329
2010-02-22,5363476080.134178,9768868330.541494,4978812917.845874,8418390011.338557,7380263758.848666,6574452702.152914,10856552966.5852,5814624233.435276
2010-02-23,5414738468.185625,9986405257.750238,5011620846.1988,8621716038.48484,7511547603.652455,6683812463.329334,10856552966.5852,5887530740.886223
2010-02-24,5508059358.277803,10588477060.75995,5071346215.857794,9040381596.07967,7777418654.986585,6882897028.859315,11454718328.942268,6020253784.572877
2010-02-25,5601380248.369982,11190548863.769665,5131071585.5167885,9459047153.674498,8043289706.320714,7081981594.389296,12052883691.299335,6152976828.25953
2010-02-26,5694701138.46216,11792620666.779377,5190796955.175782,9877712711.269325,8309160757.654841,7281066159.919275,12651049053.656403,6285699871.946183
2010-02-27,5788022028.5543375,12394692469.78909,5250522324.834776,10296378268.864151,8575031808.988968,7480150725.449253,13249214416.013468,6418422915.632835
2010-02-28,5881342918.646515,12779227345.59006,5310247694.49377,10715043826.458979,8840902860.323093,7666142832.340444,13847379778.370537,6551145959.319488
2010-03-01,5974663808.738693,13163762221.391031,5369973064.152763,11052204036.144417,9106773911.657223,7852134939.231635,14445545140.727602,6683869003.006142
2010-03-02,6067984698.830871,13548297097.192001,5429698433.811757,11389364245.829853,9372644962.99135,8038127046.122828,15043710503.084667,6816592046.692794
2010-03-03,6161305588.923049,13932831972.992971,5489423803.470752,11726524455.515293,9638516014.32548,8224119153.01402,15641875865.441732,6949315090.379447
2010-03-04,6254626479.015227,14317366848.793945,5549149173.129746,12063684665.200733,9904387065.659609,8410111259.905212,16240041227.798801,7082038134.066101
2010-03-05,6347947369.107405,14701901724.594915,5608874542.788739,12400844874.88617,10170258116.993736,8596103366.796404,16240041227.798801,7214761177.752753
2010-03-06,6441268259.199584,15086436600.395887,5668599912.447735,12738005084.57161,10431924090.490505,8782095473.687597,16240041227.798801,7347484221.439408
2010-03-07,6534589149.291761,15470971476.196857,5728325282.106728,13075165294.257046,10693590063.98727,8968087580.578789,16240041227.798801,7480207265.1260605
2010-03-08,6653072591.76095,16085563973.730494,5804154685.287008,13541157772.112776,11035776205.090471,9207759799.207603,16597908639.382944,7648717049.971129
2010-03-09,6771556034.230137,16700156471.264128,5879984088.467288,14007150249.968506,11377962346.19367,9447432017.836414,16955776050.967089,7817226834.816195
2010-03-10,6890039476.699324,16930214092.996792,5955813491.647567,14473142727.824236,11720148487.296871,9687104236.465223,17313643462.55123,7985736619.661261
2010-03-11,7008522919.16851,17160271714.729456,6031642894.827847,14817314526.443071,12062334628.40007,9926776455.094034,17671510874.135376,8154246404.506326
2010-03-12,7127006361.637697,17390329336.46212,6107472298.008126,15161486325.061909,12404520769.503271,10157703934.38774,18029378285.71952,8322756189.351392
2010-03-13,7245489804.106885,17620386958.194782,6183301701.188406,15505658123.680748,12746706910.606472,10388631413.681448,18387245697.303665,8491265974.196459
2010-03-14,7363973246.576074,17850444579.92745,6259131104.368687,15849829922.299583,13088893051.709673,10619558892.975157,18745113108.887806,8659775759.041527
2010-03-15,7482456689.045262,18080502201.66011,6334960507.548967,16194001720.91842,13431079192.812874,10850486372.268866,19102980520.47195,8828285543.886595
2010-03-16,7600940131.51445,18310559823.392773,6410789910.729248,16538173519.537256,13722324491.472706,11081413851.562572,19460847932.056095,8996795328.731663
2010-03-17,7719423573.983639,18540617445.12544,6486619313.909529,16882345318.156094,14013569790.132538,11312341330.856283,19460847932.056095,9165305113.57673
2010-03-18,7837907016.452827,18770675066.8581,6562448717.089809,17226517116.774933,14304815088.79237,11543268810.149992,19460847932.056095,9333814898.421799
2010-03-19,7956390458.922015,19000732688.590767,6638278120.27009,17570688915.39377,14596060387.4522,11774196289.443699,19460847932.056095,9502324683.266867
2010-03-20,8074873901.391204,19230790310.32343,6714107523.450371,17914860714.012604,14887305686.112034,12005123768.737408,19460847932.056095,9670834468.111935
2010-03-21,8194500917.8350315,19471303465.53851,6790668813.974421,18049548080.93305,15182210421.490711,12238490872.510347,19477112095.25096,9840970669.27649
2010-03-22,8314127934.278859,19481758999.020924,6867230104.498469,18184235447.853493,15477115156.869389,12471857976.283287,19493376258.445827,10011106870.441044
2010-03-23,8433754950.722687,19492214532.503338,6943791395.022519,18318922814.773937,15772019892.248066,12705225080.056225,19509640421.640697,10181243071.605598
2010-03-24,8553381967.166513,19502670065.985752,7020352685.546569,18453610181.694378,16066924627.62674,12938592183.829163,19525904584.83556,10351379272.770153
2010-03-25,8673008983.61034,19513125599.468166,7096913976.070618,18588297548.61482,16361829363.005417,13171959287.602102,19542168748.03043,10521515473.934708
2010-03-26,8792636000.054169,19523581132.95058,7173475266.594668,18722984915.535263,16580596173.861034,13402523006.150133,19558432911.225296,10691651675.099262
2010-03-27,8912263016.497995,19534036666.432995,7250036557.118717,18857672282.455704,16799362984.71665,13633086724.69816,19574697074.420166,10861787876.263815
2010-03-28,9031890032.941822,19544492199.915413,7326597847.642766,18992359649.37615,17018129795.57227,13863650443.246191,19590961237.615036,11031924077.428371
2010-03-29,9151517049.38565,19554947733.397827,7403159138.166817,19127047016.296593,17236896606.427887,14094214161.794222,19607225400.809902,11202060278.592926
2010-03-30,9271144065.82948,19565403266.88024,7479720428.690866,19261734383.217037,17455663417.283504,14324777880.342253,19607225400.809902,11363468173.99829
2010-03-31,9390771082.273304,19575858800.36266,7556281719.214914,19396421750.137478,17674430228.139122,14555341598.890282,19607225400.809902,11524876069.40365
2010-04-01,9561411371.30328,20052721397.489845,7665491504.194099,19792297072.698994,18056439511.27041,14894733632.28876,20332747499.81288,11758836174.70931
2010-04-02,9732051660.333254,20529583994.617035,7774701289.173283,20059340127.09022,18438448794.401695,15234125665.687235,21058269598.81586,11992796280.01497
2010-04-03,9902691949.363234,21006446591.74422,7883911074.15247,20326383181.48144,18820458077.53298,15573517699.085712,21783791697.818836,12226756385.320633
2010-04-04,10073332238.393213,21472853655.388985,7993120859.131657,20593426235.872665,19202467360.664272,15912909732.48419,22509313796.821815,12460716490.626299
2010-04-05,10243972527.42319,21939260719.033756,8102330644.110841,20860469290.263885,19449889437.26522,16218341204.253754,23234835895.82479,12694676595.931961
2010-04-06,10414612816.453163,22405667782.678528,8211540429.090024,21127512344.65511,19697311513.86617,16523772676.02332,23960357994.82777,12928636701.23762
2010-04-07,10585253105.483139,22872074846.3233,8320750214.069209,21394555399.046333,19944733590.467117,16829204147.792885,24685880093.830746,13162596806.543282
2010-04-08,10755893394.513115,23338481909.96807,8429959999.048393,21661598453.437557,20192155667.06806,17134635619.562449,25411402192.833725,13396556911.848942
2010-04-09,10926533683.543095,23804888973.612843,8539169784.02758,21928641507.82878,20439577743.669014,17440067091.332016,26136924291.8367,13630517017.15461
2010-04-10,11097173972.57307,24271296037.257607,8648379569.006765,22195684562.22,20686999820.26996,17745498563.101578,26136924291.8367,13864477122.46027
2010-04-11,11267814261.603045,24737703100.90238,8757589353.985949,22462727616.611225,20934421896.870907,18050930034.871143,26136924291.8367,14092607401.542526
2010-04-12,11496648676.070341,25736170739.974087,8904043379.245018,23027724593.24153,21368065174.871284,18480508974.24033,26964574075.834152,14403502659.02453
2010-04-13,11725483090.537636,26734638379.045788,9050497404.504087,23592721569.87184,21801708452.87166,18910087913.60951,27792223859.83161,14714397916.506533
2010-04-14,11954317505.004932,27733106018.1175,9196951429.763157,24157718546.50215,22235351730.872036,19339666852.978695,28619873643.829067,15025293173.988537
2010-04-15,12183151919.472229,28265166593.544434,9343405455.022226,24716860424.38231,22668995008.872414,19718487175.999172,29447523427.826523,15336188431.470541
2010-04-16,12411986333.939526,28797227168.971375,9489859480.281296,25276002302.26247,23102638286.87279,20097307499.019653,30275173211.82398,15647083688.952545
2010-04-17,12640820748.40682,29329287744.398308,9636313505.540365,25835144180.142624,23455761397.26673,20476127822.040127,31102822995.821438,15957978946.434546
2010-04-18,12869655162.874115,29861348319.825237,9782767530.799433,26394286058.022778,23808884507.66067,20854948145.060604,31930472779.81889,16268874203.916548
2010-04-19,13098489577.341412,30393408895.25218,9929221556.058504,26953427935.90294,24162007618.05462,21233768468.08108,32758122563.816353,16579769461.398552
2010-04-20,13327323991.808706,30925469470.67911,10075675581.317572,27512569813.783092,24515130728.448555,21612588791.10156,33585772347.8138,16890664718.880552
2010-04-21,13678448164.931355,32575607839.52642,10300395052.116066,28697835255.978653,25259581066.539627,22252293932.58679,35325004470.912155,17375483188.67239
2010-04-22,14029572338.054003,34225746208.373726,10525114522.914562,29883100698.174213,26004031404.6307,22891999074.072018,37064236594.01051,17860301658.46423
2010-04-23,14380696511.176651,35875884577.22103,10749833993.713057,31068366140.369774,26748481742.721767,23531704215.557247,38803468717.108864,18345120128.256065
2010-04-24,14731820684.2993,37526022946.068344,10974553464.51155,32253631582.56534,27492932080.812836,24171409357.042477,40542700840.20722,18829938598.047905
2010-04-25,15082944857.421947,39176161314.91564,11199272935.310047,33438897024.7609,28237382418.903908,24721389694.174145,42281932963.30557,19312888144.35647
2010-04-26,15434069030.544596,40294239108.33601,11423992406.10854,34362974511.31539,28981832756.994976,25271370031.305813,44021165086.40392,19795837690.66503
2010-04-27,15785193203.667244,41412316901.75639,11648711876.907036,35287051997.86989,29726283095.08605,25821350368.437485,45760397209.50228,20278787236.973595
2010-04-28,16136317376.78989,42530394695.176765,11873431347.70553,36211129484.424385,30470733433.177113,26371330705.56915,47499629332.60063,20761736783.282158
2010-04-29,16487441549.912537,43648472488.59713,12098150818.504023,37135206970.978874,31215183771.268177,26921311042.700813,49238861455.69899,21244686329.590717
2010-04-30,16838565723.035183,44766550282.01751,12322870289.302517,38059284457.53337,31955974672.6404,27471291379.832478,49238861455.69899,21727635875.899277
2010-05-01,17189689896.15783,45884628075.43788,12547589760.101011,38983361944.08787,32696765574.012627,28021271716.96415,49238861455.69899,22210585422.207844
2010-05-02,17540814069.280468,47002705868.85825,12772309230.8995,39907439430.642365,33437556475.384857,28571252054.095818,49238861455.69899,22693534968.516407
2010-05-03,17891938242.403107,48120783662.27862,12997028701.697989,40831516917.19685,34178347376.757088,29121232391.227486,49238861455.69899,23176484514.82497
2010-05-04,18289530852.592304,49663715737.45031,13251487972.219074,41993512801.53209,35067837276.74228,29770345394.10113,49899745893.97883,23725522504.961517
2010-05-05,18687123462.7815,50088570019.20164,13505947242.740162,43155508685.867325,35957327176.72747,30419458396.974777,50560630332.25866,24251920120.67879
2010-05-06,19084716072.97069,50513424300.95295,13760406513.261242,44317504570.202545,36846817076.71266,31068571399.848415,51221514770.53849,24778317736.396057
2010-05-07,19476171593.172947,50938278582.70428,14014865783.782322,45181546532.2987,37736306976.69785,31664004290.98444,51882399208.81833,25304715352.113316
2010-05-08,19867627113.375202,51363132864.45559,14269325054.3034,46045588494.39484,38625796876.68303,32259437182.120457,52543283647.09816,25831112967.83057
2010-05-09,20259082633.57746,51787987146.20692,14523784324.824482,46909630456.490974,39515286776.66822,32854870073.256474,53204168085.378,26357510583.547836
2010-05-10,20650538153.77973,52212841427.958244,14778243595.345572,47773672418.58713,40404776676.65341,33450302964.392498,53865052523.65784,26883908199.265114
2010-05-11,21041993673.982,52637695709.70957,15032702865.866657,48637714380.68327,41131024104.36293,34045735855.528515,54525936961.937675,27410305814.982388
2010-05-12,21433449194.184265,53062549991.46089,15287162136.387745,49501756342.77943,41857271532.07245,34641168746.664536,55186821400.217514,27936703430.699665
2010-05-13,21824904714.386536,53487404273.21222,15541621406.908833,50365798304.87558,42583518959.78197,35236601637.80056,55186821400.217514,28463101046.416943
2010-05-14,22216360234.588802,53912258554.96355,15796080677.42992,51229840266.971725,43309766387.49149,35832034528.936584,55186821400.217514,28989498662.134216
2010-05-15,22607815754.791073,54337112836.71487,16050539947.951008,52093882229.06788,44036013815.20101,36427467420.07261,55186821400.217514,29482057200.285694
2010-05-16,22999271274.99334,54761967118.466194,16304999218.472095,52331800626.848625,44762261242.91054,37022900311.208626,55186821400.217514,29974615738.437164
2010-05-17,23390726795.19561,55186821400.21752,16559458488.993183,52569719024.629364,45488508670.620056,37618333202.34465,55186821400.217514,30467174276.58864
2010-05-18,23782182315.397884,55186821400.21752,16813917759.514275,52807637422.41011,46214756098.329575,38213766093.48069,55186821400.217514,30959732814.74012
2010-05-19,24135885153.75338,54879131477.626,17046838735.45396,52873249463.5396,46833312053.132065,38737404669.34537,54708192631.74182,31404428476.044033
2010-05-20,24489587992.108875,54571441555.034485,17279759711.393646,52938861504.66909,47451868007.934555,39258603620.73082,54229563863.26613,31849124137.347942
2010-05-21,24843290830.46437,54263751632.44298,17512680687.33333,53004473545.798584,48070423962.737045,39779802572.116264,53750935094.79044,32293819798.651855
2010-05-22,25196993668.819862,53956061709.851456,17745601663.273014,53070085586.92808,48502758716.140114,40301001523.50171,53272306326.31475,32738515459.95576
2010-05-23,25550696507.175358,53648371787.25995,17978522639.212696,53135697628.05758,48935093469.54318,40822200474.88716,52793677557.83907,33183211121.259674
2010-05-24,25904399345.53085,53340681864.668434,18211443615.15238,53201309669.18706,49367428222.94624,41343399426.2726,52315048789.36337,33627906782.56358
2010-05-25,26258102183.886345,53032991942.07691,18444364591.092064,53266921710.31655,49799762976.349304,41864598377.65805,51836420020.88768,34012785907.631783
2010-05-26,26611805022.241837,52725302019.4854,18677285567.03175,53332533751.446045,50232097729.752365,42385797329.04349,51357791252.41199,34397665032.69998
2010-05-27,26965507860.59733,52417612096.893875,18910206542.97143,53398145792.57554,50664432483.15543,42906996280.42893,50879162483.936295,34782544157.76817
2010-05-28,27319210698.952824,52109922174.30236,19143127518.911118,53463757833.70503,51096767236.558495,43428195231.81438,50879162483.936295,35167423282.83638
2010-05-29,27833063828.28441,53266463483.49224,19478544681.075497,54111420966.851364,52041582921.08505,44291048137.28215,53156855511.151794,35780071710.62613
2010-05-30,28346916957.61599,54423004792.68211,19813961843.23988,54759084099.997696,52986398605.6116,45153901042.749916,55434548538.36729,36392720138.41588
2010-05-31,28860770086.947575,55579546101.87199,20149379005.40426,55406747233.14402,53539887062.441025,45907925633.36724,57712241565.582794,37005368566.20563
2010-06-01,29374623216.279156,56736087411.06185,20484796167.56864,56054410366.29035,54093375519.27044,46661950223.984566,59989934592.79829,37618016993.99537
2010-06-02,29887162258.78656,58200318642.843254,20820213329.73302,56702073499.436676,54646863976.09986,47415974814.60188,62267627620.013794,38230665421.78512
2010-06-03,30399701301.29397,59664549874.62464,21155630491.897404,57349736632.58301,55200352432.92928,48169999405.21921,64545320647.22929,38843313849.57487
2010-06-04,30912240343.801373,61128781106.406044,21491047654.061783,57997399765.72935,55753840889.758705,48924023995.836525,66823013674.44479,39455962277.36462
2010-06-05,31424779386.30878,62593012338.18743,21826464816.226166,58645062898.87567,56307329346.588135,49678048586.45385,69100706701.6603,40068610705.154366
2010-06-06,31937318428.816185,64057243569.96882,22161881978.39055,59292726032.022,56860817803.41756,50432073177.07117,71378399728.8758,40645472391.7857
2010-06-07,32449857471.32359,65521474801.750206,22497299140.55492,59940389165.16833,57414306260.24697,51186097767.688484,71378399728.8758,41222334078.41703
2010-06-08,32962396513.830994,66985706033.5316,22832716302.719307,60588052298.31466,57967794717.07639,51940122358.3058,71378399728.8758,41799195765.04836
2010-06-09,33474935556.338398,68449937265.31299,23168133464.883686,61235715431.46098,58521283173.90581,52694146948.92312,71378399728.8758,42376057451.679695
2010-06-10,33987474598.8458,69914168497.09438,23503550627.04806,61883378564.607315,59074771630.735214,53448171539.54043,71378399728.8758,42952919138.31102
2010-06-11,34525595855.93249,71612294262.17201,23855340406.54316,62662022636.39954,59710123174.21831,54132624053.660576,71742235669.55884,43566164419.01065
2010-06-12,35047798099.75564,71846188795.46825,24207130186.038292,63440666708.19176,60345474717.7014,54817076567.78073,72106071610.24187,44179409699.71028
2010-06-13,35570000343.57876,72080083328.76448,24558919965.5334,64391617136.63522,60832127262.57153,55501529081.90087,72469907550.92488,44792654980.409904
2010-06-14,36092202587.40188,72313977862.06071,24910709745.028515,65342567565.078705,61318779807.44167,56185981596.02102,72833743491.60794,45405900261.109535
2010-06-15,36614404831.225,72547872395.35695,25262499524.52363,66293517993.52217,61805432352.311806,56870434110.14116,73197579432.29095,46019145541.809166
2010-06-16,37136607075.04812,72781766928.65318,25614289304.01874,67244468421.96564,62292084897.18193,57554886624.26131,73561415372.97398,46632390822.50879
2010-06-17,37658809318.87123,73015661461.94942,25966079083.513847,68195418850.4091,62778737442.05208,58239339138.381454,73925251313.65701,47245636103.20842
2010-06-18,38181011562.694336,73249555995.24565,26317868863.00895,69146369278.85258,63265389986.9222,58923791652.501595,74289087254.34006,47858881383.90804
2010-06-19,38703213806.51744,73483450528.54189,26669658642.50405,70097319707.29605,63752042531.79234,59608244166.62174,74652923195.02309,48470500248.28819
2010-06-20,39225416050.34055,73717345061.83813,27021448421.99916,71048270135.73952,64238695076.66249,60031811862.27714,74652923195.02309,49082119112.66833
2010-06-21,39747618294.163666,73951239595.13437,27373238201.494267,71999220564.18298,64725347621.53263,60455379557.93253,74652923195.02309,49693737977.04846
2010-06-22,40246027436.573326,74185134128.43062,27725027980.989376,72950170992.62646,65212000166.40279,60878947253.58794,74652923195.02309,50305356841.42859
2010-06-23,40744436578.982994,74419028661.72684,28076817760.484486,73081151931.27235,65698652711.272934,61302514949.24334,74652923195.02309,50916975705.80873
2010-06-24,41310736677.80611,75273640510.80302,28472057752.084206,73559734566.75502,66402556316.66608,61870916685.247406,75618483464.0141,51625150597.088
2010-06-25,41877036776.62921,75894357826.58296,28867297743.683914,74038317202.23767,67106459922.059204,62439318421.25146,76584043733.00513,52333325488.367256
2010-06-26,42443336875.45232,76515075142.3629,29262537735.283627,74516899837.72034,67810363527.45235,63007720157.255516,77549604001.99615,53041500379.64651
2010-06-27,43009636974.27541,77135792458.14285,29657777726.883335,74995482473.20302,68514267132.84548,63576121893.259575,78515164270.98718,53749675270.92575
2010-06-28,43575937073.09852,77756509773.9228,30053017718.483047,75474065108.68568,69325862211.14565,64144523629.26364,79480724539.97821,54457850162.205
2010-06-29,44142237171.92161,78377227089.70274,30448257710.08275,75952647744.16835,70137457289.44579,64712925365.26769,80446284808.96924,55166025053.48424
2010-06-30,44708537270.74471,78997944405.4827,30843497701.68246,76431230379.65103,70949052367.74594,65281327101.27175,81411845077.96027,55801647734.86318
2010-07-01,45274837369.567825,79618661721.26265,31238737693.282177,76909813015.1337,71760647446.04611,65849728837.27581,82377405346.95128,56437270416.24214
2010-07-02,45799078966.3502,80239379037.04259,31633977684.88189,77388395650.61636,72572242524.34627,66418130573.27988,83342965615.9423,57072893097.62109
2010-07-03,46323320563.13257,80860096352.82253,32029217676.4816,77866978286.09903,73383837602.64641,66887399643.54196,83342965615.9423,57708515779.000046
2010-07-04,46847562159.91495,81480813668.60246,32424457668.081318,78345560921.5817,74195432680.94656,67356668713.804054,83342965615.9423,58344138460.379005
2010-07-05,47371803756.69732,82101530984.38242,32819697659.68103,78824143557.06436,75007027759.24672,67825937784.06614,83342965615.9423,58979761141.75795
2010-07-06,48033499772.00556,83978974412.39883,33302908479.1373,79875511876.75356,76258476976.82965,68588442947.18342,85297872901.6435,59810874551.70703
2010-07-07,48695195787.3138,85856417840.41525,33786119298.593563,80926880196.44275,77509926194.41257,69350948110.30067,87252780187.34467,60641987961.6561
2010-07-08,49356891802.62205,87113143952.65173,34269330118.04984,81978248516.13194,78248894480.872,70113453273.41794,89207687473.04585,61473101371.60519
2010-07-09,50018587817.93028,88369870064.8882,34752540937.5061,83029616835.82114,78987862767.3314,70875958436.5352,91162594758.74704,62304214781.55425
2010-07-10,50680283833.238525,89626596177.12468,35235751756.96237,84080985155.51033,79726831053.79083,71638463599.65245,93117502044.44823,63135328191.503334
2010-07-11,51341979848.54677,90883322289.36118,35718962576.41864,85132353475.19952,80465799340.25024,72400968762.76971,95072409330.14943,63883676623.052666
2010-07-12,52003675863.855,92140048401.59766,36202173395.87491,86183721794.88873,81204767626.70967,73163473925.88698,97027316615.85063,64632025054.602
2010-07-13,53399696031.268425,100110595333.08144,37155351672.67849,90994829773.3564,84293573199.90564,75492537280.16194,109425945175.9365,66424745613.58981
2010-07-14,54770553646.30483,108081142264.56522,38108529949.48207,95805937751.82408,87382378773.10161,77821600634.43692,121824573736.02237,68217466172.577614
2010-07-15,56141411261.341225,116051689196.04898,39061708226.28564,100617045730.29173,90471184346.29758,80150663988.71185,132268295010.40704,70010186731.5654
2010-07-16,62080955344.894394,165793083839.68604,42938845842.93995,128819828427.56528,108179786618.74721,92226258475.82257,207688890503.69687,78300594712.44371
2010-07-17,68020499428.4476,215534478483.3232,46815983459.59434,157022611124.83887,125888388891.19695,104301852962.93338,283109485996.9868,86591002693.32207
2010-07-18,73960043512.00085,265275873126.96024,50689193338.65708,185225393822.1124,143596991163.64667,116449241765.3155,358530081490.2766,94881410674.20041
2010-07-19,79899587595.5541,315017267770.59735,54562403217.719795,213080574822.5492,161305593436.0963,128596630567.6976,433950676983.5665,103171818655.07874
2010-07-20,85839131679.10718,363501936301.99805,58435613096.78241,240935755822.98596,179014195708.54596,140744019370.0797,509371272476.85645,111288303423.6471
2010-07-21,91778675762.66023,411986604833.39874,62308822975.84501,268790936823.42276,196640934894.34195,152891408172.4617,584791867970.1464,119404788192.21541
2010-07-22,97718219846.21332,460471273364.7994,66182032854.90762,296646117823.85956,214267674080.1379,165038796974.84363,649768742189.0516,127521272960.78377
2010-07-23,103657763929.76648,508955941896.2001,70055242733.97029,324501298824.2964,231894413265.9339,177186185777.2257,714745616407.9569,135637757729.35223
2010-07-24,109597308013.3196,557440610427.6007,73928452613.03293,352356479824.73315,249521152451.72968,189333574579.60773,779722490626.8622,143754242497.92062
2010-07-25,115536852096.87274,605925278959.0013,77801662492.09558,380211660825.16986,267147891637.52557,201480963381.98978,779722490626.8622,151870727266.48907
2010-07-26,121476396180.42595,654409947490.4021,81674872371.15828,408066841825.6069,284774630823.32166,213628352184.37198,779722490626.8622,159987212035.05762
2010-07-27,129517650719.73601,715406889188.6722,86893908829.24913,446688635458.26917,309130502904.25854,230261829583.51468,809629747938.5997,171094422534.79984
2010-07-28,137558905259.04608,776403830886.9426,92112945287.33992,485310429090.93146,333486374985.19543,246553653028.5751,839537005250.3374,182201633034.54205
2010-07-29,145600159798.3559,837400772585.213,97331981745.4306,523932222723.5938,357842247066.1324,262845476473.63553,869444262562.0748,193308843534.2843
2010-07-30,153641414337.66617,856626866571.33,102548394781.72105,562554016356.2561,382198119147.0692,279137299918.6959,899351519873.8124,204416054034.0268
2010-07-31,161682668876.97644,875852960557.4469,107764807818.0115,600472043366.0659,406553991228.0061,295429123363.7563,929258777185.5499,215523264533.76926
