t,o
2016-08-22,"{'crossed': 1, 'ma30': 1528398840947776500, 'ma60': 1522441793808092400}"
2016-08-23,"{'crossed': 0, 'ma30': 1536360999523091700, 'ma60': 1526455894298788400}"
2016-08-24,"{'crossed': 0, 'ma30': 1545836576140764000, 'ma60': 1525764757648264400}"
2016-08-25,"{'crossed': 0, 'ma30': 1546155520429086000, 'ma60': 1523188676373484800}"
2016-08-26,"{'crossed': 0, 'ma30': 1548407601852570000, 'ma60': 1521586457928446200}"
2016-08-27,"{'crossed': 0, 'ma30': 1551858146777387500, 'ma60': 1521576518581715000}"
2016-08-28,"{'crossed': 0, 'ma30': 1555086787207397400, 'ma60': 1524048268419677700}"
2016-08-29,"{'crossed': 0, 'ma30': 1566657060264965600, 'ma60': 1525020434500780500}"
2016-08-30,"{'crossed': 0, 'ma30': 1571683526334295000, 'ma60': 1527889611316276500}"
2016-08-31,"{'crossed': 0, 'ma30': 1567441775547540000, 'ma60': 1526875707754498300}"
2016-09-01,"{'crossed': 0, 'ma30': 1564546355695805200, 'ma60': 1525399039355597600}"
2016-09-02,"{'crossed': 0, 'ma30': 1565113191574952700, 'ma60': 1527783571334734300}"
2016-09-03,"{'crossed': 0, 'ma30': 1559554489867155700, 'ma60': 1525136371639630000}"
2016-09-04,"{'crossed': 0, 'ma30': 1567969417936511500, 'ma60': 1532892815723641900}"
2016-09-05,"{'crossed': 0, 'ma30': 1563964596335021800, 'ma60': 1534372199360286700}"
2016-09-06,"{'crossed': 0, 'ma30': 1564819327233907500, 'ma60': 1533937919231212800}"
2016-09-07,"{'crossed': 0, 'ma30': 1570017107054972000, 'ma60': 1534981219748335000}"
2016-09-08,"{'crossed': 0, 'ma30': 1581687621394567700, 'ma60': 1533775735625097000}"
2016-09-09,"{'crossed': 0, 'ma30': 1581801835183140400, 'ma60': 1534460297014593800}"
2016-09-10,"{'crossed': 0, 'ma30': 1589065815765095200, 'ma60': 1537318707490681600}"
2016-09-11,"{'crossed': 0, 'ma30': 1599127547604795400, 'ma60': 1544584930244256800}"
2016-09-12,"{'crossed': 0, 'ma30': 1604711132119112200, 'ma60': 1549811650346560000}"
2016-09-13,"{'crossed': 0, 'ma30': 1612469326723498500, 'ma60': 1556907067787098600}"
2016-09-14,"{'crossed': 0, 'ma30': 1620270360131632600, 'ma60': 1558146711648454000}"
2016-09-15,"{'crossed': 0, 'ma30': 1629711570114623000, 'ma60': 1560170588619554600}"
2016-09-16,"{'crossed': 0, 'ma30': 1637541464638180600, 'ma60': 1560513085317563100}"
2016-09-17,"{'crossed': 0, 'ma30': 1643316022667219200, 'ma60': 1568221507845287000}"
2016-09-18,"{'crossed': 0, 'ma30': 1642244681242698000, 'ma60': 1568920199626876000}"
2016-09-19,"{'crossed': 0, 'ma30': 1636681081509225200, 'ma60': 1570331985046592500}"
2016-09-20,"{'crossed': 0, 'ma30': 1633519624737809400, 'ma60': 1575323796486885000}"
2016-09-21,"{'crossed': 0, 'ma30': 1638485808592529000, 'ma60': 1583442324770153000}"
2016-09-22,"{'crossed': 0, 'ma30': 1638447235021298400, 'ma60': 1587404117272195000}"
2016-09-23,"{'crossed': 0, 'ma30': 1634790418118781200, 'ma60': 1590313497129772800}"
2016-09-24,"{'crossed': 0, 'ma30': 1650918332445976000, 'ma60': 1598536926437531400}"
2016-09-25,"{'crossed': 0, 'ma30': 1674788634442660000, 'ma60': 1611598118147615200}"
2016-09-26,"{'crossed': 0, 'ma30': 1685688023244729000, 'ma60': 1618773085011058400}"
2016-09-27,"{'crossed': 0, 'ma30': 1696465839874774300, 'ma60': 1625776313541086200}"
2016-09-28,"{'crossed': 0, 'ma30': 1702452138110376200, 'ma60': 1634554599187671300}"
2016-09-29,"{'crossed': 0, 'ma30': 1699082952865097000, 'ma60': 1635383239599696400}"
2016-09-30,"{'crossed': 0, 'ma30': 1707108361398913500, 'ma60': 1637275068473226500}"
2016-10-01,"{'crossed': 0, 'ma30': 1718411320614153700, 'ma60': 1641478838154979000}"
2016-10-02,"{'crossed': 0, 'ma30': 1721222120624820700, 'ma60': 1643167656099886600}"
2016-10-03,"{'crossed': 0, 'ma30': 1733614595206664000, 'ma60': 1646584542536909600}"
2016-10-04,"{'crossed': 0, 'ma30': 1731014827840122600, 'ma60': 1649492122888317200}"
2016-10-05,"{'crossed': 0, 'ma30': 1746691715235440400, 'ma60': 1655328155785231000}"
2016-10-06,"{'crossed': 0, 'ma30': 1760346977629060400, 'ma60': 1662583152431484000}"
2016-10-07,"{'crossed': 0, 'ma30': 1763590586354369000, 'ma60': 1666803846704670200}"
2016-10-08,"{'crossed': 0, 'ma30': 1779904879140477400, 'ma60': 1680796250267522600}"
2016-10-09,"{'crossed': 0, 'ma30': 1796758993581236500, 'ma60': 1689280414382188800}"
2016-10-10,"{'crossed': 0, 'ma30': 1793769706510797600, 'ma60': 1691417761137946400}"
2016-10-11,"{'crossed': 0, 'ma30': 1793008649464771800, 'ma60': 1696068098534783700}"
2016-10-12,"{'crossed': 0, 'ma30': 1794346875638677800, 'ma60': 1699529003878895000}"
2016-10-13,"{'crossed': 0, 'ma30': 1787415625649991200, 'ma60': 1699942476186745000}"
2016-10-14,"{'crossed': 0, 'ma30': 1787228087527738600, 'ma60': 1703749223829685200}"
2016-10-15,"{'crossed': 0, 'ma30': 1790571119313253600, 'ma60': 1710141344713938400}"
2016-10-16,"{'crossed': 0, 'ma30': 1794211028962650600, 'ma60': 1715876246800415700}"
2016-10-17,"{'crossed': 0, 'ma30': 1786963328377253400, 'ma60': 1715139675522236200}"
2016-10-18,"{'crossed': 0, 'ma30': 1798528557041967600, 'ma60': 1720386619142332700}"
2016-10-19,"{'crossed': 0, 'ma30': 1803121783026868700, 'ma60': 1719901432268046800}"
2016-10-20,"{'crossed': 0, 'ma30': 1804017774854195000, 'ma60': 1718768699796002000}"
2016-10-21,"{'crossed': 0, 'ma30': 1812138402753472800, 'ma60': 1725312105673000400}"
2016-10-22,"{'crossed': 0, 'ma30': 1822723397199470600, 'ma60': 1730585316110384000}"
2016-10-23,"{'crossed': 0, 'ma30': 1832598142587343600, 'ma60': 1733694280353062000}"
2016-10-24,"{'crossed': 0, 'ma30': 1830331572838217500, 'ma60': 1740624952642096000}"
2016-10-25,"{'crossed': 0, 'ma30': 1817637324198374100, 'ma60': 1746212979320516000}"
2016-10-26,"{'crossed': 0, 'ma30': 1812845631066165500, 'ma60': 1749266827155446300}"
2016-10-27,"{'crossed': 0, 'ma30': 1817551577041749200, 'ma60': 1757008708458260700}"
2016-10-28,"{'crossed': 0, 'ma30': 1820016748290394400, 'ma60': 1761234443200384500}"
2016-10-29,"{'crossed': 0, 'ma30': 1825452873019920600, 'ma60': 1762267912942507800}"
2016-10-30,"{'crossed': 0, 'ma30': 1838775835092996000, 'ma60': 1772942098245954000}"
2016-10-31,"{'crossed': 0, 'ma30': 1838735875157004500, 'ma60': 1778573597885578500}"
2016-11-01,"{'crossed': 0, 'ma30': 1840363348188749600, 'ma60': 1780792734406784800}"
2016-11-02,"{'crossed': 0, 'ma30': 1837909484918230800, 'ma60': 1785762040062447000}"
2016-11-03,"{'crossed': 0, 'ma30': 1840439711395017500, 'ma60': 1785727269617569800}"
2016-11-04,"{'crossed': 0, 'ma30': 1822256022580663000, 'ma60': 1784473868908051700}"
2016-11-05,"{'crossed': 0, 'ma30': 1820062971311768300, 'ma60': 1790204974470414000}"
2016-11-06,"{'crossed': 0, 'ma30': 1827500192065114600, 'ma60': 1795545389209741800}"
2016-11-07,"{'crossed': 0, 'ma30': 1818906412510317000, 'ma60': 1799405645825397000}"
2016-11-08,"{'crossed': 0, 'ma30': 1821774373197591000, 'ma60': 1809266683389413600}"
2016-11-09,"{'crossed': 0, 'ma30': 1831319912406502100, 'ma60': 1812544809458649600}"
2016-11-10,"{'crossed': 0, 'ma30': 1841842387561259300, 'ma60': 1817425518513015300}"
2016-11-11,"{'crossed': 0, 'ma30': 1849395570423664600, 'ma60': 1821871223031171300}"
2016-11-12,"{'crossed': 0, 'ma30': 1865918388457811200, 'ma60': 1826667007053901000}"
2016-11-13,"{'crossed': 0, 'ma30': 1867622109667342800, 'ma60': 1827425098597540900}"
2016-11-14,"{'crossed': 0, 'ma30': 1878736048650742300, 'ma60': 1834653583981998000}"
2016-11-15,"{'crossed': 0, 'ma30': 1889023426207409400, 'ma60': 1841617227585030400}"
2016-11-16,"{'crossed': 0, 'ma30': 1907703729178097400, 'ma60': 1847333528777675500}"
2016-11-17,"{'crossed': 0, 'ma30': 1908143992300180200, 'ma60': 1853336274671074300}"
2016-11-18,"{'crossed': 0, 'ma30': 1919762981323706000, 'ma60': 1861442382175287600}"
2016-11-19,"{'crossed': 0, 'ma30': 1929629643833357300, 'ma60': 1866823709343776500}"
2016-11-20,"{'crossed': 0, 'ma30': 1921081980563545600, 'ma60': 1866610191658508800}"
2016-11-21,"{'crossed': 0, 'ma30': 1921214893688955400, 'ma60': 1871969145444212700}"
2016-11-22,"{'crossed': 0, 'ma30': 1922136891513518600, 'ma60': 1877367517050430700}"
2016-11-23,"{'crossed': 0, 'ma30': 1931536012863588000, 'ma60': 1880933792850902800}"
2016-11-24,"{'crossed': 0, 'ma30': 1947837571904050200, 'ma60': 1882737448051212000}"
2016-11-25,"{'crossed': 0, 'ma30': 1960962861637871000, 'ma60': 1886904246352018400}"
2016-11-26,"{'crossed': 0, 'ma30': 1961788438212875500, 'ma60': 1889670007627312600}"
2016-11-27,"{'crossed': 0, 'ma30': 1967458088708229600, 'ma60': 1893737418499312400}"
2016-11-28,"{'crossed': 0, 'ma30': 1981567529715259100, 'ma60': 1903510201367590100}"
2016-11-29,"{'crossed': 0, 'ma30': 1980536555533762000, 'ma60': 1909656195313379600}"
2016-11-30,"{'crossed': 0, 'ma30': 1985024817458089700, 'ma60': 1911880346307547600}"
2016-12-01,"{'crossed': 0, 'ma30': 1992772894253105700, 'ma60': 1916568121220928300}"
2016-12-02,"{'crossed': 0, 'ma30': 2004357590516706300, 'ma60': 1921133537717469000}"
2016-12-03,"{'crossed': 0, 'ma30': 2020889166510935000, 'ma60': 1930664438952976600}"
2016-12-04,"{'crossed': 0, 'ma30': 2042984317434831000, 'ma60': 1932620170007747300}"
2016-12-05,"{'crossed': 0, 'ma30': 2053305819271979300, 'ma60': 1936684395291874300}"
2016-12-06,"{'crossed': 0, 'ma30': 2059677335158806300, 'ma60': 1943588763611961000}"
2016-12-07,"{'crossed': 0, 'ma30': 2080929078977134800, 'ma60': 1949917745743726800}"
2016-12-08,"{'crossed': 0, 'ma30': 2085425640496340700, 'ma60': 1953600006846966500}"
2016-12-09,"{'crossed': 0, 'ma30': 2086376043269756200, 'ma60': 1958847977838129700}"
2016-12-10,"{'crossed': 0, 'ma30': 2078199289634052600, 'ma60': 1960020838597656600}"
2016-12-11,"{'crossed': 0, 'ma30': 2097107131848574700, 'ma60': 1973251351136120300}"
2016-12-12,"{'crossed': 0, 'ma30': 2099854572864639700, 'ma60': 1982886480661226200}"
2016-12-13,"{'crossed': 0, 'ma30': 2125422502499408100, 'ma60': 1996522306083375800}"
2016-12-14,"{'crossed': 0, 'ma30': 2121258482630008800, 'ma60': 1999997265640376000}"
2016-12-15,"{'crossed': 0, 'ma30': 2118016367546647600, 'ma60': 2003519896877029600}"
2016-12-16,"{'crossed': 0, 'ma30': 2116277253624442000, 'ma60': 2011990491401270300}"
2016-12-17,"{'crossed': 0, 'ma30': 2122332117438736600, 'ma60': 2015238054869459200}"
2016-12-18,"{'crossed': 0, 'ma30': 2127052970235336000, 'ma60': 2023407975779521800}"
2016-12-19,"{'crossed': 0, 'ma30': 2138952193415886600, 'ma60': 2034290918624622300}"
2016-12-20,"{'crossed': 0, 'ma30': 2148099405584405500, 'ma60': 2034590693073976300}"
2016-12-21,"{'crossed': 0, 'ma30': 2166329073615224800, 'ma60': 2043771983652090600}"
2016-12-22,"{'crossed': 0, 'ma30': 2185451793884316700, 'ma60': 2053794342698918100}"
2016-12-23,"{'crossed': 0, 'ma30': 2194050440490930200, 'ma60': 2062793226677259500}"
2016-12-24,"{'crossed': 0, 'ma30': 2189782836719966700, 'ma60': 2068810204312009200}"
2016-12-25,"{'crossed': 0, 'ma30': 2203554602469785900, 'ma60': 2082258732053828600}"
2016-12-26,"{'crossed': 0, 'ma30': 2205239460364671700, 'ma60': 2083513949288773400}"
2016-12-27,"{'crossed': 0, 'ma30': 2217198338080242400, 'ma60': 2092328213394236200}"
2016-12-28,"{'crossed': 0, 'ma30': 2226398782477590300, 'ma60': 2103983156096425200}"
2016-12-29,"{'crossed': 0, 'ma30': 2235078040964673300, 'ma60': 2107807298249217800}"
2016-12-30,"{'crossed': 0, 'ma30': 2251089059679966000, 'ma60': 2118056938569027800}"
2016-12-31,"{'crossed': 0, 'ma30': 2261039118422791000, 'ma60': 2126906006337948700}"
2017-01-01,"{'crossed': 0, 'ma30': 2275145912779500500, 'ma60': 2139751751648103700}"
2017-01-02,"{'crossed': 0, 'ma30': 2277075367997653500, 'ma60': 2148982267254294800}"
2017-01-03,"{'crossed': 0, 'ma30': 2292736190884110800, 'ma60': 2167860254159471000}"
2017-01-04,"{'crossed': 0, 'ma30': 2301387863594030600, 'ma60': 2177346841433005000}"
2017-01-05,"{'crossed': 0, 'ma30': 2303181100219800800, 'ma60': 2181429217689303800}"
2017-01-06,"{'crossed': 0, 'ma30': 2305978012901216000, 'ma60': 2193453545939175700}"
2017-01-07,"{'crossed': 0, 'ma30': 2303398971526100000, 'ma60': 2194412306011220500}"
2017-01-08,"{'crossed': 0, 'ma30': 2326570424621147000, 'ma60': 2206473233945451500}"
2017-01-09,"{'crossed': 0, 'ma30': 2336676387996625400, 'ma60': 2207437838815338500}"
2017-01-10,"{'crossed': 0, 'ma30': 2333285270821272000, 'ma60': 2215196201334923500}"
2017-01-11,"{'crossed': 0, 'ma30': 2343889952555508000, 'ma60': 2221872262710073600}"
2017-01-12,"{'crossed': 0, 'ma30': 2355304129586215400, 'ma60': 2240363316042811600}"
2017-01-13,"{'crossed': 0, 'ma30': 2370825493103296000, 'ma60': 2246041987866652000}"
2017-01-14,"{'crossed': 0, 'ma30': 2404205845953791500, 'ma60': 2261111106750219300}"
2017-01-15,"{'crossed': 0, 'ma30': 2426691484763817000, 'ma60': 2271484369194128600}"
2017-01-16,"{'crossed': 0, 'ma30': 2447995484169754000, 'ma60': 2285163800804245000}"
2017-01-17,"{'crossed': 0, 'ma30': 2464984547710643000, 'ma60': 2296018758972989700}"
2017-01-18,"{'crossed': 0, 'ma30': 2470467907532470300, 'ma60': 2304710050474178300}"
2017-01-19,"{'crossed': 0, 'ma30': 2496754695461299700, 'ma60': 2322427050522852400}"
2017-01-20,"{'crossed': 0, 'ma30': 2520745035453517000, 'ma60': 2343537054534371000}"
2017-01-21,"{'crossed': 0, 'ma30': 2540358918672731600, 'ma60': 2362905356278524400}"
2017-01-22,"{'crossed': 0, 'ma30': 2561457184022614500, 'ma60': 2377753812256771600}"
2017-01-23,"{'crossed': 0, 'ma30': 2580265787368802000, 'ma60': 2385024312044383700}"
2017-01-24,"{'crossed': 0, 'ma30': 2592219838152669000, 'ma60': 2397887220311227000}"
2017-01-25,"{'crossed': 0, 'ma30': 2616911780472117000, 'ma60': 2411075620418394000}"
2017-01-26,"{'crossed': 0, 'ma30': 2637417658344164400, 'ma60': 2427307998212203500}"
2017-01-27,"{'crossed': 0, 'ma30': 2664611145888067000, 'ma60': 2445504964182828500}"
2017-01-28,"{'crossed': 0, 'ma30': 2683986559432303000, 'ma60': 2459532300198488000}"
2017-01-29,"{'crossed': 0, 'ma30': 2709279655622551000, 'ma60': 2480184357651258400}"
2017-01-30,"{'crossed': 0, 'ma30': 2725309905612286000, 'ma60': 2493174512017538600}"
2017-01-31,"{'crossed': 0, 'ma30': 2737371275125277700, 'ma60': 2506258593952389600}"
2017-02-01,"{'crossed': 0, 'ma30': 2779087623546226700, 'ma60': 2528081495771940400}"
2017-02-02,"{'crossed': 0, 'ma30': 2794676305480660000, 'ma60': 2543706248182385700}"
2017-02-03,"{'crossed': 0, 'ma30': 2810733370639351300, 'ma60': 2556060617116691000}"
2017-02-04,"{'crossed': 0, 'ma30': 2830953024756164000, 'ma60': 2567067062487983000}"
2017-02-05,"{'crossed': 0, 'ma30': 2857710068202987500, 'ma60': 2581844040552102400}"
2017-02-06,"{'crossed': 0, 'ma30': 2872083396721576000, 'ma60': 2587741184123838000}"
2017-02-07,"{'crossed': 0, 'ma30': 2892165278376785000, 'ma60': 2609367851498965500}"
2017-02-08,"{'crossed': 0, 'ma30': 2921530976251519000, 'ma60': 2629103682124071400}"
2017-02-09,"{'crossed': 0, 'ma30': 2953574987629969000, 'ma60': 2643430129225619500}"
2017-02-10,"{'crossed': 0, 'ma30': 2971914998942705000, 'ma60': 2657902475749105700}"
2017-02-11,"{'crossed': 0, 'ma30': 2972910479646259000, 'ma60': 2664107304616236500}"
2017-02-12,"{'crossed': 0, 'ma30': 2987268479579804000, 'ma60': 2679046986341549600}"
2017-02-13,"{'crossed': 0, 'ma30': 3006106354697526300, 'ma60': 2705156100325658000}"
2017-02-14,"{'crossed': 0, 'ma30': 3030851762107006500, 'ma60': 2728771623435411500}"
2017-02-15,"{'crossed': 0, 'ma30': 3035998620607723000, 'ma60': 2741997052388738600}"
2017-02-16,"{'crossed': 0, 'ma30': 3050496743551308300, 'ma60': 2757740645630976000}"
2017-02-17,"{'crossed': 0, 'ma30': 3072484007180948000, 'ma60': 2771475957356708400}"
2017-02-18,"{'crossed': 0, 'ma30': 3083763741715860000, 'ma60': 2790259218588580400}"
2017-02-19,"{'crossed': 0, 'ma30': 3075953714413938700, 'ma60': 2798349374933727700}"
2017-02-20,"{'crossed': 0, 'ma30': 3083747702448034300, 'ma60': 2812053310560382500}"
2017-02-21,"{'crossed': 0, 'ma30': 3085240786756611600, 'ma60': 2823348985389612500}"
2017-02-22,"{'crossed': 0, 'ma30': 3097485034033044500, 'ma60': 2838875410700923400}"
2017-02-23,"{'crossed': 0, 'ma30': 3110124807844949000, 'ma60': 2851172322998808000}"
2017-02-24,"{'crossed': 0, 'ma30': 3129985875036690000, 'ma60': 2873448827754403300}"
2017-02-25,"{'crossed': 0, 'ma30': 3150680930288826000, 'ma60': 2894049294316495400}"
2017-02-26,"{'crossed': 0, 'ma30': 3170152508145220000, 'ma60': 2917381827016644600}"
2017-02-27,"{'crossed': 0, 'ma30': 3176694783062341600, 'ma60': 2930340671247322600}"
2017-02-28,"{'crossed': 0, 'ma30': 3180361876059419600, 'ma60': 2944820765840985600}"
2017-03-01,"{'crossed': 0, 'ma30': 3192465864153876000, 'ma60': 2958887884883081700}"
2017-03-02,"{'crossed': 0, 'ma30': 3213191604759600600, 'ma60': 2975281439942440400}"
2017-03-03,"{'crossed': 0, 'ma30': 3197683848189159000, 'ma60': 2988385735867693600}"
2017-03-04,"{'crossed': 0, 'ma30': 3196606534031218700, 'ma60': 2995641419755940000}"
2017-03-05,"{'crossed': 0, 'ma30': 3215381648066771000, 'ma60': 3013057509353061400}"
2017-03-06,"{'crossed': 0, 'ma30': 3226727852330007000, 'ma60': 3028840438543086000}"
2017-03-07,"{'crossed': 0, 'ma30': 3230531377349160400, 'ma60': 3044120722776074000}"
2017-03-08,"{'crossed': 0, 'ma30': 3252409284608738300, 'ma60': 3062246340665157600}"
2017-03-09,"{'crossed': 0, 'ma30': 3259899492493918700, 'ma60': 3076032385435352000}"
2017-03-10,"{'crossed': 0, 'ma30': 3275215507061544400, 'ma60': 3098373241656532500}"
2017-03-11,"{'crossed': 0, 'ma30': 3272498634972672500, 'ma60': 3113036811301321700}"
2017-03-12,"{'crossed': 0, 'ma30': 3287163895335436000, 'ma60': 3129539447139071000}"
2017-03-13,"{'crossed': 0, 'ma30': 3300835200320817000, 'ma60': 3136872839983539000}"
2017-03-14,"{'crossed': 0, 'ma30': 3322023073873478700, 'ma60': 3154645776726642000}"
2017-03-15,"{'crossed': 0, 'ma30': 3315953804643916300, 'ma60': 3161030079670722000}"
2017-03-16,"{'crossed': 0, 'ma30': 3314680130600844000, 'ma60': 3172765946353926000}"
2017-03-17,"{'crossed': 0, 'ma30': 3334977460945267700, 'ma60': 3185488040776496600}"
2017-03-18,"{'crossed': 0, 'ma30': 3356468983497900500, 'ma60': 3203482863524605400}"
2017-03-19,"{'crossed': 0, 'ma30': 3380430888423489500, 'ma60': 3226457447802219000}"
2017-03-20,"{'crossed': 0, 'ma30': 3379479179282574000, 'ma60': 3231621460499218000}"
2017-03-21,"{'crossed': 0, 'ma30': 3393845504487290000, 'ma60': 3234899609450614000}"
2017-03-22,"{'crossed': 0, 'ma30': 3409681506088285700, 'ma60': 3246714604268159000}"
2017-03-23,"{'crossed': 0, 'ma30': 3426243228966903300, 'ma60': 3255742007861757000}"
2017-03-24,"{'crossed': 0, 'ma30': 3462803590424151600, 'ma60': 3280144312228597000}"
2017-03-25,"{'crossed': 0, 'ma30': 3460296985680284700, 'ma60': 3285210896762616300}"
2017-03-26,"{'crossed': 0, 'ma30': 3470893957309715500, 'ma60': 3300439916173202000}"
2017-03-27,"{'crossed': 0, 'ma30': 3454151106375123500, 'ma60': 3302416018331974000}"
2017-03-28,"{'crossed': 0, 'ma30': 3444551036711756300, 'ma60': 3307351772428487000}"
2017-03-29,"{'crossed': 0, 'ma30': 3448985870220550700, 'ma60': 3312840326641445000}"
2017-03-30,"{'crossed': 0, 'ma30': 3471446221726010400, 'ma60': 3325904048892714500}"
2017-03-31,"{'crossed': 0, 'ma30': 3473594061821432300, 'ma60': 3333029962987653000}"
2017-04-01,"{'crossed': 0, 'ma30': 3468002632998813700, 'ma60': 3340597118879206000}"
2017-04-02,"{'crossed': 0, 'ma30': 3489520704460185600, 'ma60': 3343602276324672500}"
2017-04-03,"{'crossed': 0, 'ma30': 3533826873942436000, 'ma60': 3365216703986828000}"
2017-04-04,"{'crossed': 0, 'ma30': 3520796917070734300, 'ma60': 3368089282568753700}"
2017-04-05,"{'crossed': 0, 'ma30': 3550214490666173000, 'ma60': 3388471171498090500}"
2017-04-06,"{'crossed': 0, 'ma30': 3557074037621164000, 'ma60': 3393802707485163500}"
2017-04-07,"{'crossed': 0, 'ma30': 3580715878975714300, 'ma60': 3416562581792227300}"
2017-04-08,"{'crossed': 0, 'ma30': 3583295171915054600, 'ma60': 3421597332204487700}"
2017-04-09,"{'crossed': 0, 'ma30': 3594559790063405000, 'ma60': 3434887648562476000}"
2017-04-10,"{'crossed': 0, 'ma30': 3601846281381339600, 'ma60': 3437172458177006600}"
2017-04-11,"{'crossed': 0, 'ma30': 3622518973825563600, 'ma60': 3454841434580500000}"
2017-04-12,"{'crossed': 0, 'ma30': 3629761478284933600, 'ma60': 3465298339302876000}"
2017-04-13,"{'crossed': 0, 'ma30': 3621170280338237000, 'ma60': 3471596677105858600}"
2017-04-14,"{'crossed': 0, 'ma30': 3630003562447616000, 'ma60': 3472978683545767000}"
